0.1 9.0 0.00052
0.1 9.1 0.00037
0.1 9.2 0.00026
0.1 9.3 0.00019
0.1 9.4 0.00013
0.1 9.5 0.09537
0.1 9.6 0.07923
0.1 9.7 0.06554
0.1 9.8 0.05399
0.1 9.9 0.04428
0.1 10.0 0.03615
0.1 0.1 0.00339
0.1 0.2 0.00289
0.1 0.3 0.00057
0.1 0.4 0.00143
0.1 0.5 0.01005
0.1 0.6 0.07923
0.1 0.7 0.00209
0.1 0.8 0.02821
0.1 0.9 0.00017
0.1 1.0 0
0.1 1.1 0.00098
0.1 1.2 0.07923
0.1 1.3 0.0153
0.1 1.4 0.00209
0.1 1.5 0.00018
0.1 1.6 0.02821
0.1 1.7 0.00352
0.1 1.8 0.00017
0.1 1.9 0.00904
0.1 2.0 0.01005
0.1 2.1 0.0033
0.1 2.2 0.00098
0.1 2.3 0.00026
0.1 2.4 0.07923
0.1 2.5 0.03615
0.1 2.6 0.0153
0.1 2.7 0.00595
0.1 2.8 0.00209
0.1 2.9 0.00066
0.1 3.0 0.00018
0.1 3.1 0.06472
0.1 3.2 0.02821
0.1 3.3 0.01082
0.1 3.4 0.00352
0.1 3.5 0.00091
0.1 3.6 0.00017
0.1 3.7 0.04345
0.1 3.8 0.00904
0.1 3.9 0.00059
0.1 4.0 0.01005
0.1 4.1 0.00583
0.1 4.2 0.0033
0.1 4.3 0.00183
0.1 4.4 0.00098
0.1 4.5 0.00052
0.1 4.6 0.00026
0.1 4.7 0.00013
0.1 4.8 0.07923
0.1 4.9 0.05399
0.1 5.0 0.03615
0.1 5.1 0.02376
0.1 5.2 0.0153
0.1 5.3 0.00965
0.1 5.4 0.00595
0.1 5.5 0.00358
0.1 5.6 0.00209
0.1 5.7 0.00119
0.1 5.8 0.00066
0.1 5.9 0.00035
0.1 6.0 0.00018
0.1 6.1 0.09426
0.1 6.2 0.06472
0.1 6.3 0.04334
0.1 6.4 0.02821
0.1 6.5 0.01779
0.1 6.6 0.01082
0.1 6.7 0.00632
0.1 6.8 0.00352
0.1 6.9 0.00185
0.1 7.0 0.00091
0.1 7.1 0.00041
0.1 7.2 0.00017
0.1 7.3 0.07842
0.1 7.4 0.04345
0.1 7.5 0.0215
0.1 7.6 0.00904
0.1 7.7 0.00293
0.1 7.8 0.00059
0.1 7.9 0.06172
0.1 8.0 0
0.1 8.1 0.00767
0.1 8.2 0.00583
0.1 8.3 0.0044
0.1 8.4 0.0033
0.1 8.5 0.00246
0.1 8.6 0.00183
0.1 8.7 0.00135
0.1 8.8 0.00098
0.1 8.9 0.00072
0.1 9.0 0.00052
0.1 9.1 0.00037
0.1 9.2 0.00026
0.1 9.3 0.00019
0.1 9.4 0.00013
0.1 9.5 0.09537
0.1 9.6 0.07923
0.1 9.7 0.06554
0.1 9.8 0.05399
0.1 9.9 0.04428
0.1 10.0 0.03615
0.2 0.1 0.00339
0.2 0.2 0.00289
0.2 0.3 0.00057
0.2 0.4 0.00143
0.2 0.5 0.01005
0.2 0.6 0.07923
0.2 0.7 0.00209
0.2 0.8 0.02821
0.2 0.9 0.00017
0.2 1.0 0
0.2 1.1 0.00098
0.2 1.2 0.07923
0.2 1.3 0.0153
0.2 1.4 0.00209
0.2 1.5 0.00018
0.2 1.6 0.02821
0.2 1.7 0.00352
0.2 1.8 0.00017
0.2 1.9 0.00904
0.2 2.0 0.01005
0.2 2.1 0.0033
0.2 2.2 0.00098
0.2 2.3 0.00026
0.2 2.4 0.07923
0.2 2.5 0.03615
0.2 2.6 0.0153
0.2 2.7 0.00595
0.2 2.8 0.00209
0.2 2.9 0.00066
0.2 3.0 0.00018
0.2 3.1 0.06472
0.2 3.2 0.02821
0.2 3.3 0.01082
0.2 3.4 0.00352
0.2 3.5 0.00091
0.2 3.6 0.00017
0.2 3.7 0.04345
0.2 3.8 0.00904
0.2 3.9 0.00059
0.2 4.0 0.01005
0.2 4.1 0.00583
0.2 4.2 0.0033
0.2 4.3 0.00183
0.2 4.4 0.00098
0.2 4.5 0.00052
0.2 4.6 0.00026
0.2 4.7 0.00013
0.2 4.8 0.07923
0.2 4.9 0.05399
0.2 5.0 0.03615
0.2 5.1 0.02376
0.2 5.2 0.0153
0.2 5.3 0.00965
0.2 5.4 0.00595
0.2 5.5 0.00358
0.2 5.6 0.00209
0.2 5.7 0.00119
0.2 5.8 0.00066
0.2 5.9 0.00035
0.2 6.0 0.00018
0.2 6.1 0.09426
0.2 6.2 0.06472
0.2 6.3 0.04334
0.2 6.4 0.02821
0.2 6.5 0.01779
0.2 6.6 0.01082
0.2 6.7 0.00632
0.2 6.8 0.00352
0.2 6.9 0.00185
0.2 7.0 0.00091
0.2 7.1 0.00041
0.2 7.2 0.00017
0.2 7.3 0.07842
0.2 7.4 0.04345
0.2 7.5 0.0215
0.2 7.6 0.00904
0.2 7.7 0.00293
0.2 7.8 0.00059
0.2 7.9 0.06172
0.2 8.0 0
0.2 8.1 0.00767
0.2 8.2 0.00583
0.2 8.3 0.0044
0.2 8.4 0.0033
0.2 8.5 0.00246
0.2 8.6 0.00183
0.2 8.7 0.00135
0.2 8.8 0.00098
0.2 8.9 0.00072
0.2 9.0 0.00052
0.2 9.1 0.00037
0.2 9.2 0.00026
0.2 9.3 0.00019
0.2 9.4 0.00013
0.2 9.5 0.09537
0.2 9.6 0.07923
0.2 9.7 0.06554
0.2 9.8 0.05399
0.2 9.9 0.04428
0.2 10.0 0.03615
0.2 0.1 0.00339
0.2 0.2 0.00289
0.2 0.3 0.00057
0.2 0.4 0.00143
0.2 0.5 0.01005
0.2 0.6 0.07923
0.2 0.7 0.00209
0.2 0.8 0.02821
0.2 0.9 0.00017
0.2 1.0 0
0.2 1.1 0.00098
0.2 1.2 0.07923
0.2 1.3 0.0153
0.2 1.4 0.00209
0.2 1.5 0.00018
0.2 1.6 0.02821
0.2 1.7 0.00352
0.2 1.8 0.00017
0.2 1.9 0.00904
0.2 2.0 0.01005
0.2 2.1 0.0033
0.2 2.2 0.00098
0.2 2.3 0.00026
0.2 2.4 0.07923
0.2 2.5 0.03615
0.2 2.6 0.0153
0.2 2.7 0.00595
0.2 2.8 0.00209
0.2 2.9 0.00066
0.2 3.0 0.00018
0.2 3.1 0.06472
0.2 3.2 0.02821
0.2 3.3 0.01082
0.2 3.4 0.00352
0.2 3.5 0.00091
0.2 3.6 0.00017
0.2 3.7 0.04345
0.2 3.8 0.00904
0.2 3.9 0.00059
0.2 4.0 0.01005
0.2 4.1 0.00583
0.2 4.2 0.0033
0.2 4.3 0.00183
0.2 4.4 0.00098
0.2 4.5 0.00052
0.2 4.6 0.00026
0.2 4.7 0.00013
0.2 4.8 0.07923
0.2 4.9 0.05399
0.2 5.0 0.03615
0.2 5.1 0.02376
0.2 5.2 0.0153
0.2 5.3 0.00965
0.2 5.4 0.00595
0.2 5.5 0.00358
0.2 5.6 0.00209
0.2 5.7 0.00119
0.2 5.8 0.00066
0.2 5.9 0.00035
0.2 6.0 0.00018
0.2 6.1 0.09426
0.2 6.2 0.06472
0.2 6.3 0.04334
0.2 6.4 0.02821
0.2 6.5 0.01779
0.2 6.6 0.01082
0.2 6.7 0.00632
0.2 6.8 0.00352
0.2 6.9 0.00185
0.2 7.0 0.00091
0.2 7.1 0.00041
0.2 7.2 0.00017
0.2 7.3 0.07842
0.2 7.4 0.04345
0.2 7.5 0.0215
0.2 7.6 0.00904
0.2 7.7 0.00293
0.2 7.8 0.00059
0.2 7.9 0.06172
0.2 8.0 0
0.2 8.1 0.00767
0.2 8.2 0.00583
0.2 8.3 0.0044
0.2 8.4 0.0033
0.2 8.5 0.00246
0.2 8.6 0.00183
0.2 8.7 0.00135
0.2 8.8 0.00098
0.2 8.9 0.00072
0.2 9.0 0.00052
0.2 9.1 0.00037
0.2 9.2 0.00026
0.2 9.3 0.00019
0.2 9.4 0.00013
0.2 9.5 0.09537
0.2 9.6 0.07923
0.2 9.7 0.06554
0.2 9.8 0.05399
0.2 9.9 0.04428
0.2 10.0 0.03615
0.3 0.1 0.00339
0.3 0.2 0.00289
0.3 0.3 0.00057
0.3 0.4 0.00143
0.3 0.5 0.01005
0.3 0.6 0.07923
0.3 0.7 0.00209
0.3 0.8 0.02821
0.3 0.9 0.00017
0.3 1.0 0
0.3 1.1 0.00098
0.3 1.2 0.07923
0.3 1.3 0.0153
0.3 1.4 0.00209
0.3 1.5 0.00018
0.3 1.6 0.02821
0.3 1.7 0.00352
0.3 1.8 0.00017
0.3 1.9 0.00904
0.3 2.0 0.01005
0.3 2.1 0.0033
0.3 2.2 0.00098
0.3 2.3 0.00026
0.3 2.4 0.07923
0.3 2.5 0.03615
0.3 2.6 0.0153
0.3 2.7 0.00595
0.3 2.8 0.00209
0.3 2.9 0.00066
0.3 3.0 0.00018
0.3 3.1 0.06472
0.3 3.2 0.02821
0.3 3.3 0.01082
0.3 3.4 0.00352
0.3 3.5 0.00091
0.3 3.6 0.00017
0.3 3.7 0.04345
0.3 3.8 0.00904
0.3 3.9 0.00059
0.3 4.0 0.01005
0.3 4.1 0.00583
0.3 4.2 0.0033
0.3 4.3 0.00183
0.3 4.4 0.00098
0.3 4.5 0.00052
0.3 4.6 0.00026
0.3 4.7 0.00013
0.3 4.8 0.07923
0.3 4.9 0.05399
0.3 5.0 0.03615
0.3 5.1 0.02376
0.3 5.2 0.0153
0.3 5.3 0.00965
0.3 5.4 0.00595
0.3 5.5 0.00358
0.3 5.6 0.00209
0.3 5.7 0.00119
0.3 5.8 0.00066
0.3 5.9 0.00035
0.3 6.0 0.00018
0.3 6.1 0.09426
0.3 6.2 0.06472
0.3 6.3 0.04334
0.3 6.4 0.02821
0.3 6.5 0.01779
0.3 6.6 0.01082
0.3 6.7 0.00632
0.3 6.8 0.00352
0.3 6.9 0.00185
0.3 7.0 0.00091
0.3 7.1 0.00041
0.3 7.2 0.00017
0.3 7.3 0.07842
0.3 7.4 0.04345
0.3 7.5 0.0215
0.3 7.6 0.00904
0.3 7.7 0.00293
0.3 7.8 0.00059
0.3 7.9 0.06172
0.3 8.0 0
0.3 8.1 0.00767
0.3 8.2 0.00583
0.3 8.3 0.0044
0.3 8.4 0.0033
0.3 8.5 0.00246
0.3 8.6 0.00183
0.3 8.7 0.00135
0.3 8.8 0.00098
0.3 8.9 0.00072
0.3 9.0 0.00052
0.3 9.1 0.00037
0.3 9.2 0.00026
0.3 9.3 0.00019
0.3 9.4 0.00013
0.3 9.5 0.09537
0.3 9.6 0.07923
0.3 9.7 0.06554
0.3 9.8 0.05399
0.3 9.9 0.04428
0.3 10.0 0.03615
0.3 0.1 0.00339
0.3 0.2 0.00289
0.3 0.3 0.00057
0.3 0.4 0.00143
0.3 0.5 0.01005
0.3 0.6 0.07923
0.3 0.7 0.00209
0.3 0.8 0.02821
0.3 0.9 0.00017
0.3 1.0 0
0.3 1.1 0.00098
0.3 1.2 0.07923
0.3 1.3 0.0153
0.3 1.4 0.00209
0.3 1.5 0.00018
0.3 1.6 0.02821
0.3 1.7 0.00352
0.3 1.8 0.00017
0.3 1.9 0.00904
0.3 2.0 0.01005
0.3 2.1 0.0033
0.3 2.2 0.00098
0.3 2.3 0.00026
0.3 2.4 0.07923
0.3 2.5 0.03615
0.3 2.6 0.0153
0.3 2.7 0.00595
0.3 2.8 0.00209
0.3 2.9 0.00066
0.3 3.0 0.00018
0.3 3.1 0.06472
0.3 3.2 0.02821
0.3 3.3 0.01082
0.3 3.4 0.00352
0.3 3.5 0.00091
0.3 3.6 0.00017
0.3 3.7 0.04345
0.3 3.8 0.00904
0.3 3.9 0.00059
0.3 4.0 0.01005
0.3 4.1 0.00583
0.3 4.2 0.0033
0.3 4.3 0.00183
0.3 4.4 0.00098
0.3 4.5 0.00052
0.3 4.6 0.00026
0.3 4.7 0.00013
0.3 4.8 0.07923
0.3 4.9 0.05399
0.3 5.0 0.03615
0.3 5.1 0.02376
0.3 5.2 0.0153
0.3 5.3 0.00965
0.3 5.4 0.00595
0.3 5.5 0.00358
0.3 5.6 0.00209
0.3 5.7 0.00119
0.3 5.8 0.00066
0.3 5.9 0.00035
0.3 6.0 0.00018
0.3 6.1 0.09426
0.3 6.2 0.06472
0.3 6.3 0.04334
0.3 6.4 0.02821
0.3 6.5 0.01779
0.3 6.6 0.01082
0.3 6.7 0.00632
0.3 6.8 0.00352
0.3 6.9 0.00185
0.3 7.0 0.00091
0.3 7.1 0.00041
0.3 7.2 0.00017
0.3 7.3 0.07842
0.3 7.4 0.04345
0.3 7.5 0.0215
0.3 7.6 0.00904
0.3 7.7 0.00293
0.3 7.8 0.00059
0.3 7.9 0.06172
0.3 8.0 0
0.3 8.1 0.00767
0.3 8.2 0.00583
0.3 8.3 0.0044
0.3 8.4 0.0033
0.3 8.5 0.00246
0.3 8.6 0.00183
0.3 8.7 0.00135
0.3 8.8 0.00098
0.3 8.9 0.00072
0.3 9.0 0.00052
0.3 9.1 0.00037
0.3 9.2 0.00026
0.3 9.3 0.00019
0.3 9.4 0.00013
0.3 9.5 0.09537
0.3 9.6 0.07923
0.3 9.7 0.06554
0.3 9.8 0.05399
0.3 9.9 0.04428
0.3 10.0 0.03615
0.4 0.1 0.00339
0.4 0.2 0.00289
0.4 0.3 0.00057
0.4 0.4 0.00143
0.4 0.5 0.01005
0.4 0.6 0.07923
0.4 0.7 0.00209
0.4 0.8 0.02821
0.4 0.9 0.00017
0.4 1.0 0
0.4 1.1 0.00098
0.4 1.2 0.07923
0.4 1.3 0.0153
0.4 1.4 0.00209
0.4 1.5 0.00018
0.4 1.6 0.02821
0.4 1.7 0.00352
0.4 1.8 0.00017
0.4 1.9 0.00904
0.4 2.0 0.01005
0.4 2.1 0.0033
0.4 2.2 0.00098
0.4 2.3 0.00026
0.4 2.4 0.07923
0.4 2.5 0.03615
0.4 2.6 0.0153
0.4 2.7 0.00595
0.4 2.8 0.00209
0.4 2.9 0.00066
0.4 3.0 0.00018
0.4 3.1 0.06472
0.4 3.2 0.02821
0.4 3.3 0.01082
0.4 3.4 0.00352
0.4 3.5 0.00091
0.4 3.6 0.00017
0.4 3.7 0.04345
0.4 3.8 0.00904
0.4 3.9 0.00059
0.4 4.0 0.01005
0.4 4.1 0.00583
0.4 4.2 0.0033
0.4 4.3 0.00183
0.4 4.4 0.00098
0.4 4.5 0.00052
0.4 4.6 0.00026
0.4 4.7 0.00013
0.4 4.8 0.07923
0.4 4.9 0.05399
0.4 5.0 0.03615
0.4 5.1 0.02376
0.4 5.2 0.0153
0.4 5.3 0.00965
0.4 5.4 0.00595
0.4 5.5 0.00358
0.4 5.6 0.00209
0.4 5.7 0.00119
0.4 5.8 0.00066
0.4 5.9 0.00035
0.4 6.0 0.00018
0.4 6.1 0.09426
0.4 6.2 0.06472
0.4 6.3 0.04334
0.4 6.4 0.02821
0.4 6.5 0.01779
0.4 6.6 0.01082
0.4 6.7 0.00632
0.4 6.8 0.00352
0.4 6.9 0.00185
0.4 7.0 0.00091
0.4 7.1 0.00041
0.4 7.2 0.00017
0.4 7.3 0.07842
0.4 7.4 0.04345
0.4 7.5 0.0215
0.4 7.6 0.00904
0.4 7.7 0.00293
0.4 7.8 0.00059
0.4 7.9 0.06172
0.4 8.0 0
0.4 8.1 0.00767
0.4 8.2 0.00583
0.4 8.3 0.0044
0.4 8.4 0.0033
0.4 8.5 0.00246
0.4 8.6 0.00183
0.4 8.7 0.00135
0.4 8.8 0.00098
0.4 8.9 0.00072
0.4 9.0 0.00052
0.4 9.1 0.00037
0.4 9.2 0.00026
0.4 9.3 0.00019
0.4 9.4 0.00013
0.4 9.5 0.09537
0.4 9.6 0.07923
0.4 9.7 0.06554
0.4 9.8 0.05399
0.4 9.9 0.04428
0.4 10.0 0.03615
0.4 0.1 0.00339
0.4 0.2 0.00289
0.4 0.3 0.00057
0.4 0.4 0.00143
0.4 0.5 0.01005
0.4 0.6 0.07923
0.4 0.7 0.00209
0.4 0.8 0.02821
0.4 0.9 0.00017
0.4 1.0 0
0.4 1.1 0.00098
0.4 1.2 0.07923
0.4 1.3 0.0153
0.4 1.4 0.00209
0.4 1.5 0.00018
0.4 1.6 0.02821
0.4 1.7 0.00352
0.4 1.8 0.00017
0.4 1.9 0.00904
0.4 2.0 0.01005
0.4 2.1 0.0033
0.4 2.2 0.00098
0.4 2.3 0.00026
0.4 2.4 0.07923
0.4 2.5 0.03615
0.4 2.6 0.0153
0.4 2.7 0.00595
0.4 2.8 0.00209
0.4 2.9 0.00066
0.4 3.0 0.00018
0.4 3.1 0.06472
0.4 3.2 0.02821
0.4 3.3 0.01082
0.4 3.4 0.00352
0.4 3.5 0.00091
0.4 3.6 0.00017
0.4 3.7 0.04345
0.4 3.8 0.00904
0.4 3.9 0.00059
0.4 4.0 0.01005
0.4 4.1 0.00583
0.4 4.2 0.0033
0.4 4.3 0.00183
0.4 4.4 0.00098
0.4 4.5 0.00052
0.4 4.6 0.00026
0.4 4.7 0.00013
0.4 4.8 0.07923
0.4 4.9 0.05399
0.4 5.0 0.03615
0.4 5.1 0.02376
0.4 5.2 0.0153
0.4 5.3 0.00965
0.4 5.4 0.00595
0.4 5.5 0.00358
0.4 5.6 0.00209
0.4 5.7 0.00119
0.4 5.8 0.00066
0.4 5.9 0.00035
0.4 6.0 0.00018
0.4 6.1 0.09426
0.4 6.2 0.06472
0.4 6.3 0.04334
0.4 6.4 0.02821
0.4 6.5 0.01779
0.4 6.6 0.01082
0.4 6.7 0.00632
0.4 6.8 0.00352
0.4 6.9 0.00185
0.4 7.0 0.00091
0.4 7.1 0.00041
0.4 7.2 0.00017
0.4 7.3 0.07842
0.4 7.4 0.04345
0.4 7.5 0.0215
0.4 7.6 0.00904
0.4 7.7 0.00293
0.4 7.8 0.00059
0.4 7.9 0.06172
0.4 8.0 0
0.4 8.1 0.00767
0.4 8.2 0.00583
0.4 8.3 0.0044
0.4 8.4 0.0033
0.4 8.5 0.00246
0.4 8.6 0.00183
0.4 8.7 0.00135
0.4 8.8 0.00098
0.4 8.9 0.00072
0.4 9.0 0.00052
0.4 9.1 0.00037
0.4 9.2 0.00026
0.4 9.3 0.00019
0.4 9.4 0.00013
0.4 9.5 0.09537
0.4 9.6 0.07923
0.4 9.7 0.06554
0.4 9.8 0.05399
0.4 9.9 0.04428
0.4 10.0 0.03615
0.5 0.1 0.00339
0.5 0.2 0.00289
0.5 0.3 0.00057
0.5 0.4 0.00143
0.5 0.5 0.01005
0.5 0.6 0.07923
0.5 0.7 0.00209
0.5 0.8 0.02821
0.5 0.9 0.00017
0.5 1.0 0
0.5 1.1 0.00098
0.5 1.2 0.07923
0.5 1.3 0.0153
0.5 1.4 0.00209
0.5 1.5 0.00018
0.5 1.6 0.02821
0.5 1.7 0.00352
0.5 1.8 0.00017
0.5 1.9 0.00904
0.5 2.0 0.01005
0.5 2.1 0.0033
0.5 2.2 0.00098
0.5 2.3 0.00026
0.5 2.4 0.07923
0.5 2.5 0.03615
0.5 2.6 0.0153
0.5 2.7 0.00595
0.5 2.8 0.00209
0.5 2.9 0.00066
0.5 3.0 0.00018
0.5 3.1 0.06472
0.5 3.2 0.02821
0.5 3.3 0.01082
0.5 3.4 0.00352
0.5 3.5 0.00091
0.5 3.6 0.00017
0.5 3.7 0.04345
0.5 3.8 0.00904
0.5 3.9 0.00059
0.5 4.0 0.01005
0.5 4.1 0.00583
0.5 4.2 0.0033
0.5 4.3 0.00183
0.5 4.4 0.00098
0.5 4.5 0.00052
0.5 4.6 0.00026
0.5 4.7 0.00013
0.5 4.8 0.07923
0.5 4.9 0.05399
0.5 5.0 0.03615
0.5 5.1 0.02376
0.5 5.2 0.0153
0.5 5.3 0.00965
0.5 5.4 0.00595
0.5 5.5 0.00358
0.5 5.6 0.00209
0.5 5.7 0.00119
0.5 5.8 0.00066
0.5 5.9 0.00035
0.5 6.0 0.00018
0.5 6.1 0.09426
0.5 6.2 0.06472
0.5 6.3 0.04334
0.5 6.4 0.02821
0.5 6.5 0.01779
0.5 6.6 0.01082
0.5 6.7 0.00632
0.5 6.8 0.00352
0.5 6.9 0.00185
0.5 7.0 0.00091
0.5 7.1 0.00041
0.5 7.2 0.00017
0.5 7.3 0.07842
0.5 7.4 0.04345
0.5 7.5 0.0215
0.5 7.6 0.00904
0.5 7.7 0.00293
0.5 7.8 0.00059
0.5 7.9 0.06172
0.5 8.0 0
0.5 8.1 0.00767
0.5 8.2 0.00583
0.5 8.3 0.0044
0.5 8.4 0.0033
0.5 8.5 0.00246
0.5 8.6 0.00183
0.5 8.7 0.00135
0.5 8.8 0.00098
0.5 8.9 0.00072
0.5 9.0 0.00052
0.5 9.1 0.00037
0.5 9.2 0.00026
0.5 9.3 0.00019
0.5 9.4 0.00013
0.5 9.5 0.09537
0.5 9.6 0.07923
0.5 9.7 0.06554
0.5 9.8 0.05399
0.5 9.9 0.04428
0.5 10.0 0.03615
0.5 0.1 0.00339
0.5 0.2 0.00289
0.5 0.3 0.00057
0.5 0.4 0.00143
0.5 0.5 0.01005
0.5 0.6 0.07923
0.5 0.7 0.00209
0.5 0.8 0.02821
0.5 0.9 0.00017
0.5 1.0 0
0.5 1.1 0.00098
0.5 1.2 0.07923
0.5 1.3 0.0153
0.5 1.4 0.00209
0.5 1.5 0.00018
0.5 1.6 0.02821
0.5 1.7 0.00352
0.5 1.8 0.00017
0.5 1.9 0.00904
0.5 2.0 0.01005
0.5 2.1 0.0033
0.5 2.2 0.00098
0.5 2.3 0.00026
0.5 2.4 0.07923
0.5 2.5 0.03615
0.5 2.6 0.0153
0.5 2.7 0.00595
0.5 2.8 0.00209
0.5 2.9 0.00066
0.5 3.0 0.00018
0.5 3.1 0.06472
0.5 3.2 0.02821
0.5 3.3 0.01082
0.5 3.4 0.00352
0.5 3.5 0.00091
0.5 3.6 0.00017
0.5 3.7 0.04345
0.5 3.8 0.00904
0.5 3.9 0.00059
0.5 4.0 0.01005
0.5 4.1 0.00583
0.5 4.2 0.0033
0.5 4.3 0.00183
0.5 4.4 0.00098
0.5 4.5 0.00052
0.5 4.6 0.00026
0.5 4.7 0.00013
0.5 4.8 0.07923
0.5 4.9 0.05399
0.5 5.0 0.03615
0.5 5.1 0.02376
0.5 5.2 0.0153
0.5 5.3 0.00965
0.5 5.4 0.00595
0.5 5.5 0.00358
0.5 5.6 0.00209
0.5 5.7 0.00119
0.5 5.8 0.00066
0.5 5.9 0.00035
0.5 6.0 0.00018
0.5 6.1 0.09426
0.5 6.2 0.06472
0.5 6.3 0.04334
0.5 6.4 0.02821
0.5 6.5 0.01779
0.5 6.6 0.01082
0.5 6.7 0.00632
0.5 6.8 0.00352
0.5 6.9 0.00185
0.5 7.0 0.00091
0.5 7.1 0.00041
0.5 7.2 0.00017
0.5 7.3 0.07842
0.5 7.4 0.04345
0.5 7.5 0.0215
0.5 7.6 0.00904
0.5 7.7 0.00293
0.5 7.8 0.00059
0.5 7.9 0.06172
0.5 8.0 0
0.5 8.1 0.00767
0.5 8.2 0.00583
0.5 8.3 0.0044
0.5 8.4 0.0033
0.5 8.5 0.00246
0.5 8.6 0.00183
0.5 8.7 0.00135
0.5 8.8 0.00098
0.5 8.9 0.00072
0.5 9.0 0.00052
0.5 9.1 0.00037
0.5 9.2 0.00026
0.5 9.3 0.00019
0.5 9.4 0.00013
0.5 9.5 0.09537
0.5 9.6 0.07923
0.5 9.7 0.06554
0.5 9.8 0.05399
0.5 9.9 0.04428
0.5 10.0 0.03615
0.6 0.1 0.00339
0.6 0.2 0.00289
0.6 0.3 0.00057
0.6 0.4 0.00143
0.6 0.5 0.01005
0.6 0.6 0.07923
0.6 0.7 0.00209
0.6 0.8 0.02821
0.6 0.9 0.00017
0.6 1.0 0
0.6 1.1 0.00098
0.6 1.2 0.07923
0.6 1.3 0.0153
0.6 1.4 0.00209
0.6 1.5 0.00018
0.6 1.6 0.02821
0.6 1.7 0.00352
0.6 1.8 0.00017
0.6 1.9 0.00904
0.6 2.0 0.01005
0.6 2.1 0.0033
0.6 2.2 0.00098
0.6 2.3 0.00026
0.6 2.4 0.07923
0.6 2.5 0.03615
0.6 2.6 0.0153
0.6 2.7 0.00595
0.6 2.8 0.00209
0.6 2.9 0.00066
0.6 3.0 0.00018
0.6 3.1 0.06472
0.6 3.2 0.02821
0.6 3.3 0.01082
0.6 3.4 0.00352
0.6 3.5 0.00091
0.6 3.6 0.00017
0.6 3.7 0.04345
0.6 3.8 0.00904
0.6 3.9 0.00059
0.6 4.0 0.01005
0.6 4.1 0.00583
0.6 4.2 0.0033
0.6 4.3 0.00183
0.6 4.4 0.00098
0.6 4.5 0.00052
0.6 4.6 0.00026
0.6 4.7 0.00013
0.6 4.8 0.07923
0.6 4.9 0.05399
0.6 5.0 0.03615
0.6 5.1 0.02376
0.6 5.2 0.0153
0.6 5.3 0.00965
0.6 5.4 0.00595
0.6 5.5 0.00358
0.6 5.6 0.00209
0.6 5.7 0.00119
0.6 5.8 0.00066
0.6 5.9 0.00035
0.6 6.0 0.00018
0.6 6.1 0.09426
0.6 6.2 0.06472
0.6 6.3 0.04334
0.6 6.4 0.02821
0.6 6.5 0.01779
0.6 6.6 0.01082
0.6 6.7 0.00632
0.6 6.8 0.00352
0.6 6.9 0.00185
0.6 7.0 0.00091
0.6 7.1 0.00041
0.6 7.2 0.00017
0.6 7.3 0.07842
0.6 7.4 0.04345
0.6 7.5 0.0215
0.6 7.6 0.00904
0.6 7.7 0.00293
0.6 7.8 0.00059
0.6 7.9 0.06172
0.6 8.0 0
0.6 8.1 0.00767
0.6 8.2 0.00583
